date,high,low,open,close,volume,quoteVolume,weightedAverage
2020-08-09 13:30:00,0.03342999,0.03331901,0.03342999,0.03337476,1.42400189,42.7054901,0.0333447
2020-08-09 14:00:00,0.03342383,0.03325203,0.033321,0.03339101,3.89588273,117.02047307,0.03329231
2020-08-09 14:30:00,0.03341775,0.03329001,0.03337101,0.03331534,1.44732834,43.40248473,0.03334667
2020-08-09 15:00:00,0.03339494,0.03324994,0.03332548,0.03331999,1.44219182,43.3379504,0.0332778
2020-08-09 15:30:00,0.03346287,0.03335201,0.033361,0.03343132,0.83902065,25.1254593,0.03339324
2020-08-09 16:00:00,0.03362244,0.0333235,0.0333387,0.03362244,1.27052154,38.05248622,0.03338866
2020-08-09 16:30:00,0.03360831,0.03348,0.03360831,0.03349401,1.7779861,52.96563846,0.03356867
2020-08-09 17:00:00,0.03359498,0.03342203,0.03349899,0.03349815,1.49872927,44.72938775,0.03350659
2020-08-09 17:30:00,0.03351292,0.03336734,0.03347785,0.03336737,2.19753059,65.73411661,0.03343059
2020-08-09 18:00:00,0.03351599,0.03341401,0.0334311,0.03347407,1.01285026,30.27025931,0.03346024
2020-08-09 18:30:00,0.033535,0.03343406,0.03347415,0.03351101,0.30074344,8.98446065,0.03347373
2020-08-09 19:00:00,0.033587,0.033468,0.03352899,0.033559,2.09170545,62.43987056,0.03349951
2020-08-09 19:30:00,0.03356993,0.03342557,0.03356993,0.03352609,0.34340956,10.24431787,0.03352195
2020-08-09 20:00:00,0.03356598,0.03348401,0.03349583,0.03355099,0.93904668,27.98958401,0.03354986
2020-08-09 20:30:00,0.03365,0.03350648,0.03355099,0.03365,0.87910228,26.17409193,0.03358673
2020-08-09 21:00:00,0.03372501,0.03352845,0.03365601,0.03353824,0.937528,27.83617371,0.0336802
2020-08-09 21:30:00,0.03357,0.03338108,0.03355451,0.03340001,1.39160369,41.58632308,0.03346301
2020-08-09 22:00:00,0.03345799,0.03338101,0.03340001,0.03341777,0.22932043,6.86346335,0.03341176
2020-08-09 22:30:00,0.03341504,0.03321239,0.03341504,0.033287,3.66536666,110.27162463,0.03323943
2020-08-09 23:00:00,0.03332041,0.033235,0.03332041,0.03330401,2.03102934,61.05905008,0.03326336
2020-08-09 23:30:00,0.03343435,0.033239,0.03331164,0.03342814,0.09759921,2.9315839,0.03329231
2020-08-10 00:00:00,0.03358,0.0334,0.03342801,0.0334,2.96484844,88.45788654,0.03351706
2020-08-10 00:30:00,0.03337394,0.03327167,0.03336437,0.03331009,0.66740046,20.03632484,0.03330952
2020-08-10 01:00:00,0.03337862,0.03326801,0.03331005,0.03333011,0.7686928,23.09353327,0.03328606
2020-08-10 01:30:00,0.03335078,0.03322001,0.033331,0.033344,3.87895546,116.48247126,0.03330076
2020-08-10 02:00:00,0.03334859,0.03307995,0.03332597,0.03312861,8.88527396,267.70555174,0.03319047
2020-08-10 02:30:00,0.03308287,0.03286139,0.03308197,0.03302601,12.32632855,373.96778786,0.03296093
2020-08-10 03:00:00,0.03305423,0.03287343,0.03302501,0.03298099,4.9074519,148.99557385,0.03293689
2020-08-10 03:30:00,0.03312232,0.03294601,0.03298016,0.03309799,32.71325569,988.28114326,0.03310116
2020-08-10 04:00:00,0.03314127,0.03300602,0.03313799,0.03303089,0.75156728,22.7064015,0.03309935
2020-08-10 04:30:00,0.03306998,0.03296638,0.03299558,0.03306981,0.52906698,16.01352987,0.03303874
2020-08-10 05:00:00,0.03307299,0.03296198,0.0330479,0.03297902,2.1534723,65.27799431,0.03298925
2020-08-10 05:30:00,0.033093,0.03296791,0.033015,0.03299817,1.5468256,46.76479432,0.03307671
2020-08-10 06:00:00,0.03307395,0.03298528,0.03306196,0.03301791,0.86281567,26.11855575,0.03303458
2020-08-10 06:30:00,0.03309546,0.03300207,0.03304499,0.033077,2.57316985,77.8381086,0.03305796
2020-08-10 07:00:00,0.03309493,0.03299136,0.03309493,0.03307182,2.4805297,75.11525648,0.03302298
2020-08-10 07:30:00,0.03306314,0.03300351,0.03306314,0.03300351,0.72792933,22.04549484,0.03301941
2020-08-10 08:00:00,0.03307741,0.03299321,0.03302694,0.03306387,0.53754474,16.27457182,0.03302973
2020-08-10 08:30:00,0.03305588,0.03301006,0.03305588,0.03303847,1.14741778,34.73866855,0.03302998
2020-08-10 09:00:00,0.03305524,0.032968,0.03301,0.03297401,30.29779959,917.4485287,0.03302397
2020-08-10 09:30:00,0.0329993,0.03291201,0.0329993,0.03294416,16.91114545,513.58340103,0.03292774
2020-08-10 10:00:00,0.03333355,0.032857,0.03294962,0.03326825,29.20341925,885.10903919,0.03299414
2020-08-10 10:30:00,0.0335583,0.03326826,0.03334537,0.0334,25.950705,776.51225526,0.03341956
2020-08-10 11:00:00,0.03343,0.0333567,0.033405,0.03339001,1.24580869,37.30337303,0.03339667
2020-08-10 11:30:00,0.03342966,0.03333501,0.03339897,0.03333501,0.74088857,22.19673078,0.03337827
2020-08-10 12:00:00,0.0333974,0.03325008,0.03335784,0.03330904,7.55475257,226.89797813,0.03329581
2020-08-10 12:30:00,0.0333149,0.03311,0.03327899,0.03323799,4.16170524,125.25446723,0.033226
2020-08-10 13:00:00,0.0333296,0.03314203,0.03327,0.03316099,0.33012083,9.93087108,0.03324188
2020-08-10 13:30:00,0.03321375,0.03314201,0.03315699,0.03318,0.23906291,7.20548646,0.0331779
2020-08-10 14:00:00,0.0332367,0.03312687,0.03317126,0.03312687,2.37154281,71.43072501,0.03320059
2020-08-10 14:30:00,0.03321839,0.03312688,0.03312688,0.03319718,2.20012393,66.26196829,0.03320341
2020-08-10 15:00:00,0.03320045,0.03312684,0.03318177,0.03318201,1.74061137,52.50707746,0.03315003
2020-08-10 15:30:00,0.03329999,0.03309928,0.03316099,0.03329999,8.1625352,245.77036166,0.03321204
2020-08-10 16:00:00,0.033328,0.03322695,0.03329999,0.03322695,4.01133954,120.58672841,0.03326518
2020-08-10 16:30:00,0.03327397,0.03313269,0.03323924,0.03320052,4.39218949,132.14642656,0.03323729
2020-08-10 17:00:00,0.03336692,0.03320108,0.03324248,0.03335646,3.23056004,96.98518674,0.03330982
2020-08-10 17:30:00,0.03342241,0.03329271,0.03335679,0.03341701,6.26264544,187.58370944,0.03338587
2020-08-10 18:00:00,0.03348612,0.03334982,0.03341701,0.0333918,7.20390438,215.57931852,0.03341649
2020-08-10 18:30:00,0.03341699,0.03331902,0.03339699,0.03332695,1.29925736,38.95185795,0.03335546
2020-08-10 19:00:00,0.03342935,0.0332951,0.03330583,0.03340117,0.45224799,13.56550495,0.03333808
2020-08-10 19:30:00,0.03342272,0.03330696,0.03342272,0.03335482,1.07807112,32.33954002,0.033336
2020-08-10 20:00:00,0.03340086,0.0333078,0.03333895,0.03340081,0.9895736,29.66047833,0.03336337
2020-08-10 20:30:00,0.03339955,0.03330695,0.03338701,0.03333401,1.03638842,31.0862802,0.03333909
2020-08-10 21:00:00,0.033334,0.033249,0.03331103,0.03325703,2.28838468,68.71505621,0.03330252
2020-08-10 21:30:00,0.03333401,0.03321649,0.03324601,0.03325177,2.00747885,60.36617702,0.03325502
2020-08-10 22:00:00,0.0334112,0.03321188,0.03321209,0.03338299,2.75732686,82.95755929,0.0332378
2020-08-10 22:30:00,0.03343389,0.0333443,0.03339147,0.03337497,0.19724777,5.90731579,0.03339042
2020-08-10 23:00:00,0.03339499,0.03330967,0.03337807,0.033338,0.18812191,5.64094843,0.03334934
2020-08-10 23:30:00,0.033364,0.03326,0.033342,0.03328898,0.59307879,17.81966256,0.03328226
2020-08-11 00:00:00,0.03332999,0.03319099,0.033275,0.03327309,6.21771491,186.91217242,0.03326543
2020-08-11 00:30:00,0.03332168,0.033226,0.03327042,0.03330575,0.0028202,0.08487059,0.03322944
2020-08-11 01:00:00,0.03344996,0.03328454,0.03331599,0.03333417,2.5459578,76.21323277,0.03340571
2020-08-11 01:30:00,0.033378,0.03326069,0.0333627,0.03332987,2.73135731,81.89706542,0.0333511
2020-08-11 02:00:00,0.03345,0.03328431,0.03328431,0.033411,0.45382841,13.58579261,0.03340463
2020-08-11 02:30:00,0.03344599,0.03339099,0.03341499,0.03341001,0.24373315,7.29717164,0.03340104
2020-08-11 03:00:00,0.03346499,0.03331058,0.03343099,0.03339057,2.15008524,64.31462754,0.03343073
2020-08-11 03:30:00,0.03343996,0.033271,0.03334108,0.03332999,8.72505679,261.69071061,0.0333411
2020-08-11 04:00:00,0.03334612,0.033236,0.03330378,0.033236,0.03926943,1.1790718,0.03330538
2020-08-11 04:30:00,0.03344144,0.03327226,0.03328295,0.03342199,0.06487162,1.94786375,0.03330398
2020-08-11 05:00:00,0.03340324,0.03330502,0.03340324,0.03334089,1.6570209,49.72111448,0.0333263
2020-08-11 05:30:00,0.03337827,0.03332891,0.03334996,0.03332891,0.09899927,2.9688718,0.03334575
2020-08-11 06:00:00,0.03338847,0.03329601,0.03334803,0.03336502,1.30082925,39.04191372,0.03331878
2020-08-11 06:30:00,0.03339996,0.033247,0.03339996,0.03331803,2.76694327,83.05213152,0.03331574
2020-08-11 07:00:00,0.03335699,0.03328667,0.0333213,0.033328,0.70240773,21.06904658,0.03333837
2020-08-11 07:30:00,0.033319,0.0332,0.03330799,0.033281,0.60518675,18.20219773,0.033248
2020-08-11 08:00:00,0.0333317,0.03320904,0.03328198,0.03327897,0.89821324,26.98957451,0.03328
2020-08-11 08:30:00,0.03330198,0.03320025,0.03330198,0.03324395,1.9473424,58.60640051,0.03322746
2020-08-11 09:00:00,0.03332679,0.03322201,0.03328094,0.03329331,3.59331418,108.01764142,0.03326599
2020-08-11 09:30:00,0.03333555,0.033256,0.03329333,0.03330201,0.23721069,7.1239973,0.03329741
2020-08-11 10:00:00,0.03339996,0.0332645,0.03332409,0.03336498,3.84038293,115.26943461,0.03331657
2020-08-11 10:30:00,0.03337776,0.03330413,0.03334703,0.03331601,1.1350013,34.02185751,0.03336094
2020-08-11 11:00:00,0.03339995,0.03325374,0.03332866,0.03339977,2.11502439,63.51940759,0.03329729
2020-08-11 11:30:00,0.03339995,0.03329186,0.03339995,0.03334544,0.20530157,6.16184623,0.03331819
2020-08-11 12:00:00,0.03337571,0.03323012,0.03334545,0.03332492,1.97941452,59.48629933,0.03327513
2020-08-11 12:30:00,0.03332492,0.03317911,0.03332197,0.03317911,4.12690351,124.10976874,0.03325204
2020-08-11 13:00:00,0.03322199,0.03304884,0.03317911,0.03320199,15.23223044,459.67795173,0.03313674
2020-08-11 13:30:00,0.0333908,0.03311301,0.03320199,0.03338903,9.99962096,300.64122798,0.03326097
2020-08-11 14:00:00,0.03339996,0.03328943,0.03339338,0.03333903,0.70292778,21.0636972,0.03337152
2020-08-11 14:30:00,0.03339988,0.03330376,0.03334544,0.03335101,0.11056675,3.31335057,0.03337007
2020-08-11 15:00:00,0.03338995,0.033075,0.03332393,0.03335502,18.94786593,570.39044884,0.03321911
2020-08-11 15:30:00,0.03341899,0.03326411,0.03336,0.03327301,0.84853809,25.45050612,0.03334071
2020-08-11 16:00:00,0.03346299,0.03320815,0.03330199,0.03343001,5.43766999,163.4545695,0.03326716
2020-08-11 16:30:00,0.0337,0.03341601,0.03341601,0.03365142,11.90356715,354.48435192,0.03357995
2020-08-11 17:00:00,0.03371499,0.03357567,0.03368491,0.03357567,3.56592233,105.90985275,0.03366941
2020-08-11 17:30:00,0.03357566,0.03342,0.03357566,0.03355401,11.44757338,341.60303195,0.03351133
2020-08-11 18:00:00,0.03358999,0.0333739,0.03355401,0.03339801,7.20079332,215.46317362,0.03342006
2020-08-11 18:30:00,0.03345499,0.033293,0.03341184,0.033376,5.93144303,177.77422887,0.03336503
2020-08-11 19:00:00,0.03336695,0.0332377,0.03336695,0.033251,0.26816647,8.06013315,0.03327072
2020-08-11 19:30:00,0.0334132,0.03320908,0.03332897,0.03341274,3.65988099,110.12149465,0.03323493
2020-08-11 20:00:00,0.03348986,0.03330503,0.03340095,0.03333066,14.29823545,428.47181971,0.0333703
2020-08-11 20:30:00,0.03331599,0.03293004,0.03331002,0.03329491,38.63531925,1168.78430839,0.03305598
2020-08-11 21:00:00,0.03329491,0.03306385,0.03328499,0.03321201,20.87032166,629.30859197,0.03316389
2020-08-11 21:30:00,0.03322431,0.03305534,0.03319101,0.03305534,3.29133857,99.48541778,0.03308362
2020-08-11 22:00:00,0.03312777,0.03286165,0.03312777,0.03292899,20.04774478,608.30463819,0.03295675
2020-08-11 22:30:00,0.03314996,0.03292901,0.03293299,0.03304537,3.54334886,107.36867,0.0330017
2020-08-11 23:00:00,0.03343139,0.03304551,0.03304551,0.03343139,3.48202965,104.78255202,0.033231
2020-08-11 23:30:00,0.03346385,0.03324033,0.03341709,0.03324033,20.96538404,629.28723051,0.03331608
2020-08-12 00:00:00,0.033328,0.03319099,0.03327399,0.03327306,4.98550202,149.97333242,0.03324259
2020-08-12 00:30:00,0.03331174,0.03317403,0.033299,0.03325,1.34715539,40.54341534,0.03322747
2020-08-12 01:00:00,0.033357,0.03322,0.03322,0.033357,1.26816814,38.16921576,0.03322489
2020-08-12 01:30:00,0.03339047,0.03330755,0.03333996,0.03332382,1.12963564,33.83934879,0.03338231
2020-08-12 02:00:00,0.03336193,0.03316077,0.03331952,0.0332135,5.47518409,164.40604248,0.03330281
2020-08-12 02:30:00,0.03326493,0.03317196,0.03323799,0.03323196,0.01772868,0.53379287,0.03321266
2020-08-12 03:00:00,0.033261,0.03318636,0.0332437,0.033225,0.04461328,1.34226398,0.03323734
2020-08-12 03:30:00,0.03324762,0.03316076,0.03322099,0.03316301,0.86460354,26.0386921,0.03320456
2020-08-12 04:00:00,0.03316301,0.03311227,0.03316301,0.033161,0.22469296,6.77932139,0.03314387
2020-08-12 04:30:00,0.03317499,0.03303297,0.03312886,0.03305698,2.89254583,87.36384694,0.03310918
2020-08-12 05:00:00,0.033089,0.03291808,0.03303647,0.03291808,2.17687132,65.9596785,0.03300306
2020-08-12 05:30:00,0.03298295,0.03281199,0.03291809,0.03282899,8.61103101,261.42992439,0.03293819
2020-08-12 06:00:00,0.03294299,0.03278204,0.03283799,0.032911,11.93228965,363.13941833,0.0328587
2020-08-12 06:30:00,0.033039,0.03285523,0.03285525,0.03301127,3.40198527,103.29104686,0.03293591
2020-08-12 07:00:00,0.03309908,0.03302425,0.033044,0.03308,0.93730152,28.34104327,0.03307223
2020-08-12 07:30:00,0.03317781,0.03304082,0.03308757,0.03310403,6.46343356,195.17392208,0.03311627
2020-08-12 08:00:00,0.0332132,0.03309705,0.03312899,0.033168,1.65259253,49.81181272,0.03317671
2020-08-12 08:30:00,0.03323401,0.03303721,0.03318599,0.033104,3.01826023,91.01729929,0.03316139
2020-08-12 09:00:00,0.03313236,0.03303834,0.03309982,0.03311801,0.25487583,7.70085507,0.03309708
2020-08-12 09:30:00,0.03319894,0.03309601,0.03311012,0.033189,2.39813222,72.37502151,0.0331348
2020-08-12 10:00:00,0.03335,0.03317499,0.03317572,0.03333117,6.35974055,191.08753793,0.03328181
2020-08-12 10:30:00,0.03339047,0.0333,0.033302,0.0333056,19.46606563,584.34993787,0.03331234
2020-08-12 11:00:00,0.03337867,0.03325701,0.03335102,0.03337302,1.99113161,59.78641809,0.03330407
2020-08-12 11:30:00,0.03337399,0.033285,0.03335115,0.03329349,2.03694712,61.1437559,0.03331406
2020-08-12 12:00:00,0.03334271,0.033194,0.0333384,0.03328447,0.6712607,20.18486373,0.03325564
2020-08-12 12:30:00,0.03341438,0.033257,0.0333009,0.03341438,2.35080957,70.51174349,0.03333926
2020-08-12 13:00:00,0.03341435,0.03333309,0.03339995,0.03334801,0.63645508,19.06264699,0.03338755
2020-08-12 13:30:00,0.0334339,0.03336242,0.03338412,0.0334339,0.49592966,14.8431539,0.03341134
2020-08-12 14:00:00,0.03343807,0.033273,0.03342205,0.033273,3.53143699,105.92025179,0.03334052
2020-08-12 14:30:00,0.03334381,0.03324735,0.03327259,0.03325835,0.55517919,16.67728194,0.03328954
2020-08-12 15:00:00,0.03335206,0.033229,0.0333,0.033229,2.16789,65.162357,0.03326905
2020-08-12 15:30:00,0.03327337,0.03320019,0.03321399,0.03327337,3.71762036,111.87205438,0.033231
2020-08-12 16:00:00,0.033283,0.03310001,0.033283,0.03319023,0.93988393,28.30356653,0.03320726
2020-08-12 16:30:00,0.03321812,0.033085,0.03314511,0.03316182,2.47343969,74.60513549,0.03315374
2020-08-12 17:00:00,0.0332167,0.03313314,0.03315159,0.033167,1.58750165,47.86153068,0.03316863
2020-08-12 17:30:00,0.03326785,0.03316102,0.03318656,0.03326186,0.74647258,22.48505878,0.0331986
2020-08-12 18:00:00,0.03333706,0.03323401,0.03325699,0.03328194,1.79639611,53.96033892,0.03329104
2020-08-12 18:30:00,0.0333421,0.03321905,0.03327991,0.03331278,0.41917772,12.58640932,0.03330399
2020-08-12 19:00:00,0.03345864,0.03326734,0.03330701,0.03345864,6.64834784,199.32136158,0.03335491
2020-08-12 19:30:00,0.03354489,0.03341458,0.03345868,0.03348385,6.42579898,191.7419664,0.03351274
2020-08-12 20:00:00,0.03359996,0.03341576,0.03343401,0.033484,20.28577052,604.77675852,0.03354257
2020-08-12 20:30:00,0.03352205,0.03339903,0.0334927,0.03342199,0.48653961,14.53680824,0.03346949
2020-08-12 21:00:00,0.03347999,0.03336199,0.03341699,0.03336199,0.28384659,8.49358757,0.03341892
2020-08-12 21:30:00,0.03343858,0.03328204,0.033362,0.03328204,1.32868042,39.79763312,0.03338591
2020-08-12 22:00:00,0.03344194,0.03332901,0.03338957,0.033375,0.49648686,14.87020333,0.03338803
2020-08-12 22:30:00,0.03345397,0.03334604,0.033375,0.03345397,0.52927223,15.85374858,0.03338467
2020-08-12 23:00:00,0.03350306,0.03341609,0.03347493,0.03343149,3.20617044,95.85913523,0.03344668
2020-08-12 23:30:00,0.0335,0.033379,0.03338697,0.03346899,0.64973091,19.45206944,0.03340163
2020-08-13 00:00:00,0.03359299,0.03342839,0.03342839,0.03350633,0.56295127,16.80339514,0.03350223
2020-08-13 00:30:00,0.03386834,0.03350633,0.03350633,0.03386834,12.81528907,379.83538765,0.03373906
2020-08-13 01:00:00,0.03393424,0.03373649,0.03387184,0.03373649,1.75736358,51.91843574,0.03384854
2020-08-13 01:30:00,0.03379195,0.03373563,0.03376054,0.03374318,1.91811185,56.82351907,0.03375559
2020-08-13 02:00:00,0.03386697,0.03374504,0.033778,0.03385837,0.80235802,23.71358828,0.03383536
2020-08-13 02:30:00,0.03392699,0.0337545,0.03383959,0.03387788,3.57153318,105.61598825,0.03381621
2020-08-13 03:00:00,0.03399,0.03387491,0.03387968,0.03399,5.57415294,164.12250262,0.03396336
2020-08-13 03:30:00,0.03409499,0.03392901,0.03398101,0.03409499,5.71027442,167.73078866,0.03404428
2020-08-13 04:00:00,0.03418541,0.03405799,0.03409996,0.03408369,4.55918262,133.62930015,0.03411813
2020-08-13 04:30:00,0.03410697,0.03393703,0.03405601,0.0340429,0.81667132,23.9908254,0.03404098
2020-08-13 05:00:00,0.03401892,0.03390345,0.03397896,0.03400301,0.72296098,21.29114822,0.03395594
2020-08-13 05:30:00,0.034015,0.03392456,0.03400389,0.03398519,4.64190599,136.63876568,0.0339721
2020-08-13 06:00:00,0.03397402,0.03390302,0.03397402,0.03390302,2.16864026,63.92907791,0.03392259
2020-08-13 06:30:00,0.03396392,0.03389874,0.03394469,0.0339167,1.76582101,52.03226203,0.03393704
2020-08-13 07:00:00,0.033995,0.03387759,0.03392212,0.03398989,5.78955875,170.4457189,0.03396717
2020-08-13 07:30:00,0.03396453,0.03383,0.03395184,0.03384999,3.47747473,102.60523587,0.03389178
2020-08-13 08:00:00,0.03386706,0.03368837,0.033838,0.03368837,10.88643819,322.32465404,0.03377476
2020-08-13 08:30:00,0.03370891,0.03347488,0.03367591,0.03355896,10.97545454,326.65981342,0.03359903
2020-08-13 09:00:00,0.03365,0.03344568,0.03353686,0.03365,13.39120391,398.87008627,0.03357284
2020-08-13 09:30:00,0.03387755,0.03363901,0.03363901,0.03387697,4.48728233,132.95784,0.03374966
2020-08-13 10:00:00,0.03388074,0.03380601,0.03388074,0.03381966,2.21602763,65.48873964,0.0338383
2020-08-13 10:30:00,0.03389,0.03368,0.03382173,0.033869,6.16240268,182.46469058,0.03377312
2020-08-13 11:00:00,0.03425718,0.033861,0.033861,0.03417799,10.24312284,299.83651243,0.03416235
2020-08-13 11:30:00,0.03416677,0.03406579,0.03413097,0.03407368,4.4279059,129.79726989,0.03411401
2020-08-13 12:00:00,0.03413821,0.03394,0.03409699,0.034127,0.96858572,28.46489858,0.03402737
2020-08-13 12:30:00,0.03414997,0.033725,0.03414099,0.03392301,10.2065356,301.28689154,0.03387646
2020-08-13 13:00:00,0.03407999,0.03383283,0.03390762,0.03393599,2.33626902,68.91738401,0.03389956
2020-08-13 13:30:00,0.03414006,0.03388201,0.03389949,0.03398989,5.5144752,162.23548085,0.03399056
2020-08-13 14:00:00,0.03404399,0.03387756,0.03402699,0.03394894,0.64738994,19.09798812,0.03389833
2020-08-13 14:30:00,0.03408526,0.033937,0.033937,0.03403692,5.91103502,173.85635736,0.03399953
2020-08-13 15:00:00,0.03407231,0.03394001,0.03406718,0.03397124,4.05859873,119.32119145,0.03401406
2020-08-13 15:30:00,0.03414,0.03392401,0.03396985,0.034125,1.72407724,50.61608532,0.03406184
2020-08-13 16:00:00,0.034199,0.03387281,0.0341289,0.034098,4.66465847,136.73539312,0.03411449
2020-08-13 16:30:00,0.03412732,0.03399637,0.0341,0.03399637,5.19218246,152.45333798,0.03405751
2020-08-13 17:00:00,0.03409397,0.03389601,0.03402409,0.03390705,2.76730275,81.34776196,0.03401817
2020-08-13 17:30:00,0.03405247,0.033901,0.03391825,0.03403805,0.37576905,11.06966189,0.03394584
2020-08-13 18:00:00,0.03415,0.03404022,0.03406891,0.03406969,0.72174881,21.15627987,0.03411511
2020-08-13 18:30:00,0.03411392,0.03405781,0.03410197,0.03410988,0.79458527,23.3087124,0.03408962
2020-08-13 19:00:00,0.03424199,0.03413399,0.03413826,0.034221,4.16530229,121.79037356,0.03420058
2020-08-13 19:30:00,0.03424993,0.03416732,0.03422486,0.03421102,1.0126745,29.5912989,0.03422203
2020-08-13 20:00:00,0.03427974,0.034191,0.03420434,0.034269,3.95127335,115.32436338,0.03426226
2020-08-13 20:30:00,0.03542585,0.03427387,0.03427387,0.03531756,45.76923067,1306.48640879,0.0350323
2020-08-13 21:00:00,0.03596055,0.03533155,0.03533155,0.035583,50.7368865,1419.28618104,0.03574817
2020-08-13 21:30:00,0.0358361,0.03555614,0.035583,0.03577854,5.94827468,166.47064306,0.03573167
2020-08-13 22:00:00,0.0365,0.03578585,0.03580888,0.0362166,104.00160839,2862.43559505,0.03633325
2020-08-13 22:30:00,0.03636,0.03610001,0.03622175,0.03610001,18.79772735,518.38596559,0.03626202
2020-08-13 23:00:00,0.03619718,0.03575205,0.036105,0.03596993,13.40116944,372.40540331,0.03598543
2020-08-13 23:30:00,0.03619994,0.03598455,0.03598455,0.03602901,3.52882497,97.76358516,0.03609549
2020-08-14 00:00:00,0.036449,0.03603001,0.03603001,0.03626798,12.82374297,353.80083839,0.03624565
2020-08-14 00:30:00,0.036214,0.03606821,0.03618198,0.03610699,3.85697023,106.64512576,0.03616639
2020-08-14 01:00:00,0.03612681,0.03598802,0.03612681,0.03606469,4.55265649,126.4401068,0.03600642
2020-08-14 01:30:00,0.03617976,0.03605013,0.03605013,0.03611384,8.98328143,248.62038892,0.03613252
2020-08-14 02:00:00,0.03616693,0.03606502,0.0361129,0.03606502,3.11893838,86.37945096,0.03610741
2020-08-14 02:30:00,0.03610374,0.035936,0.03606502,0.03597701,0.21671426,6.02182272,0.03598815
